id,Company Name,Cmt_day,Title,What I liked,Suggestions for improvement,Rating,Salary & benefits,Training & learning,Management cares about me,Culture & fun,Office & workspace,Recommend?,raw_review_text,clean_basic_text,pos_w,neg_w,pos_e,neg_e,total_we,sentiment_ratio,clean_advance_text,sentiment
230,Innotech Vietnam Corporation,May 2018,Active enviroment,"Đồng nghiệp thân thiện, dự án đa dạng, có thể học hỏi nhiều",tuyển nữ cho phòng HR đi chứ toàn con trai không chán quá,5,3,5,3,3,3,Yes,"Active enviroment . Đồng nghiệp thân thiện, dự án đa dạng, có thể học hỏi nhiều . tuyển nữ cho phòng HR đi chứ toàn con trai không chán quá",active enviroment đồng nghiệp thân thiện dự án đa dạng có thể học hỏi nhiều tuyển nữ cho phòng nhân sự đi chứ toàn con lừa trai không chán quá,2,2,0,0,4,0.0,active enviroment đồng_nghiệp thân_thiện dự_án đa_dạng học_hỏi tuyển nữ phòng nhân_sự đi toàn lừa_trai không chán,Positive
230,Innotech Vietnam Corporation,April 2018,Công ty tốt,"Văn phòng đẹp, rộng rãi, lịch sự, hiênn đại. Nhân viên đều thân thiện.
OT hợp lí, không quá nhiều gây mệt mỏi áp lực, lương thưởng rõ ràng,","Áp lực công việc, deadline dồn dập. Cần phân chia công việc rõ ràng.",5,5,5,5,5,5,Yes,"Công ty tốt . Văn phòng đẹp, rộng rãi, lịch sự, hiênn đại. Nhân viên đều thân thiện.
OT hợp lí, không quá nhiều gây mệt mỏi áp lực, lương thưởng rõ ràng, . Áp lực công việc, deadline dồn dập. Cần phân chia công việc rõ ràng.",công ty tốt văn phòng đẹp rộng rãi lịch sự hiênn đại nhân viên đều thân thiện làm thêm giờ hợp lí không quá nhiều gây mệt mỏi áp lực lương thưởng rõ ràng áp lực công việc hạn chót dồn dập cần phân chia công việc rõ ràng,7,3,0,0,10,0.4,công_ty tốt văn_phòng đẹp rộng_rãi lịch_sự hiênn_đại thân_thiện hợp_lí không mệt_mỏi áp_lực lương_thưởng rõ_ràng áp_lực công_việc hạn chót dồn_dập phân_chia công_việc rõ_ràng,Positive
230,Innotech Vietnam Corporation,April 2018,Môi trường khá thân thiện,"Môi trường thân thiện,chính sách ổn, thời gian làm việc khá thoải mái cho anh em
có chế độ OT cho nhân viên làm, nhân viên tăng ca được tính thêm tiền phụ cấp","Hơi xa nhà nên việc đi lại hơi tốn thời gian, công ty có thêm một số hoạt động cho nhân viên",5,4,4,5,4,4,Yes,"Môi trường khá thân thiện . Môi trường thân thiện,chính sách ổn, thời gian làm việc khá thoải mái cho anh em
có chế độ OT cho nhân viên làm, nhân viên tăng ca được tính thêm tiền phụ cấp . Hơi xa nhà nên việc đi lại hơi tốn thời gian, công ty có thêm một số hoạt động cho nhân viên",môi trường khá thân thiện môi trường thân thiện chính sách ổn thời gian làm việc khá thoải mái cho anh em có chế độ làm thêm giờ cho nhân viên làm nhân viên tăng ca được tính thêm tiền phụ cấp hơi xa nhà nên việc đi lại hơi tốn thời gian công ty có thêm một số hoạt động cho nhân viên,4,0,0,0,4,1.0,môi_trường thân_thiện môi_trường thân_thiện chính_sách ổn làm_việc thoải_mái anh_em chế_độ ca tiền phụ_cấp hơi đi_lại hơi tốn công_ty hoạt_động,Positive
230,Innotech Vietnam Corporation,April 2018,"Công ty rất lôm côm. Chậm trả lương, lừa bán qua các công ty khác","Không có điều gì thích. Hay dụ dỗ ứng viên, đến khi nhận rồi đem con bỏ chợ hoặc bán qua công ty khác.","Bắt đi onsite tùm lum, không minh bạch về lương. Hay mượn lý do để trì hoãn",1,1,1,1,1,1,No,"Công ty rất lôm côm. Chậm trả lương, lừa bán qua các công ty khác . Không có điều gì thích. Hay dụ dỗ ứng viên, đến khi nhận rồi đem con bỏ chợ hoặc bán qua công ty khác. . Bắt đi onsite tùm lum, không minh bạch về lương. Hay mượn lý do để trì hoãn",công ty rất lôm côm chậm trả lương lừa bán qua các công ty khác không có điều gì thích cỏ khô dụ dỗ ứng viên đến khi nhận rồi đem con lừa bỏ chợ hoặc bán qua công ty khác bắt đi onsite tùm lum không minh bạch về lương cỏ khô mượn lý làm để trì hoãn,1,5,0,0,6,-0.6667,công_ty lôm_côm chậm lương lừa công_ty không thích cỏ khô dụ_dỗ ứng_viên đem lừa chợ công_ty bắt đi onsite tùm_lum không minh_bạch lương cỏ khô mượn_lý trì_hoãn,Negative
230,Innotech Vietnam Corporation,April 2018,Công ty không minh bạch về lương - thưởng - đánh giá,"Phải mang máy tính cá nhân đi làm, công ty chẳng quan tâm vì họ sẽ dành máy tính còn lại cho cá nhân khác, như kiểu freelancer - chỉ cần chổ ngồi.","- Lương - thưởng - ngày nghĩ không rõ ràng. Trả lương vào ngày 15 hàng tháng là chậm so lương 15 ngày so với ngày làm việc
- Dự án đa số nhỏ và bỏ qua công việc của BA nên sẽ rất vất vả vì tự phân tích, tự làm mà thời gian thì có hạn, lúc nào cũng hỏi xong chưa, xong chưa.
- Không training, ko có sharing,
- Mang tiếng đi onsite nhưng thực ra là bán người cho một công ty thứ 3 để họ sử dụng.
OT được ngồi lại và đánh giá lại vì sao OT và quan trọng là được tính sau khi dự án kết thúc. Điều đó khó chấp nhận được.",1,2,1,1,2,1,No,"Công ty không minh bạch về lương - thưởng - đánh giá . Phải mang máy tính cá nhân đi làm, công ty chẳng quan tâm vì họ sẽ dành máy tính còn lại cho cá nhân khác, như kiểu freelancer - chỉ cần chổ ngồi. . - Lương - thưởng - ngày nghĩ không rõ ràng. Trả lương vào ngày 15 hàng tháng là chậm so lương 15 ngày so với ngày làm việc
- Dự án đa số nhỏ và bỏ qua công việc của BA nên sẽ rất vất vả vì tự phân tích, tự làm mà thời gian thì có hạn, lúc nào cũng hỏi xong chưa, xong chưa.
- Không training, ko có sharing,
- Mang tiếng đi onsite nhưng thực ra là bán người cho một công ty thứ 3 để họ sử dụng.
OT được ngồi lại và đánh giá lại vì sao OT và quan trọng là được tính sau khi dự án kết thúc. Điều đó khó chấp nhận được.",công ty không minh bạch về lương thưởng đánh giá phải mang máy tính cá nhân đi làm công ty chẳng quân tâm vì họ sẽ dành máy tính còn lại cho cá nhân khác như kiểu freelancer chỉ cần chổ ngồi lương thưởng ngày nghĩ không rõ ràng trả lương vào ngày 15 hàng tháng là chậm so lương 15 ngày so với ngày làm việc dự án đa số nhỏ và bỏ qua công việc của phân tích nghiệp vụ nên sẽ rất vất vả vì tự phân tích tự làm mà thời gian thì có hạn lúc nào cũng hỏi xong chưa xong chưa không training không có sharing mang tiếng đi onsite nhưng thực ra là bán người cho một công ty thứ 3 để họ sử dụng làm thêm giờ được ngồi lại và đánh giá lại vì sao làm thêm giờ và quân trọng là được tính sau khi dự án kết thúc điều đó khó chấp nhận được,0,4,0,0,4,-1.0,công_ty không minh_bạch lương_thưởng máy_tính đi công_ty chẳng quân_tâm máy_tính kiểu freelancer chổ lương_thưởng không rõ_ràng lương 15 hàng chậm lương 15 làm_việc dự_án đa_số bỏ_qua công_việc phân_tích nghiệp_vụ vất_vả phân_tích có_hạn xong xong không training không sharing tiếng đi onsite công_ty 3 quân_trọng dự_án kết_thúc chấp_nhận,Negative
230,Innotech Vietnam Corporation,March 2018,"sếp tốt, lương cao","có macbook để sử dụng, môi trường thoải mái, mọi người thân thiện
sếp tâm lý, hiểu nhân viên, thu nhập cao, có nhiều cơ hội phát triển","- Lương - thưởng - ngày nghĩ không rõ ràng. Trả lương vào ngày 15 hàng tháng là chậm so lương 15 ngày so với ngày làm việc
- Dự án đa số nhỏ và bỏ qua công việc của BA nên sẽ rất vất vả vì tự phân tích, tự làm mà thời gian thì có hạn, lúc nào cũng hỏi xong chưa, xong chưa.
- Không training, ko có sharing,
- Mang tiếng đi onsite nhưng thực ra là bán người cho một công ty thứ 3 để họ sử dụng.
OT được ngồi lại và đánh giá lại vì sao OT và quan trọng là được tính sau khi dự án kết thúc. Điều đó khó chấp nhận được.",5,5,5,5,5,5,Yes,"sếp tốt, lương cao . có macbook để sử dụng, môi trường thoải mái, mọi người thân thiện
sếp tâm lý, hiểu nhân viên, thu nhập cao, có nhiều cơ hội phát triển . - Lương - thưởng - ngày nghĩ không rõ ràng. Trả lương vào ngày 15 hàng tháng là chậm so lương 15 ngày so với ngày làm việc
- Dự án đa số nhỏ và bỏ qua công việc của BA nên sẽ rất vất vả vì tự phân tích, tự làm mà thời gian thì có hạn, lúc nào cũng hỏi xong chưa, xong chưa.
- Không training, ko có sharing,
- Mang tiếng đi onsite nhưng thực ra là bán người cho một công ty thứ 3 để họ sử dụng.
OT được ngồi lại và đánh giá lại vì sao OT và quan trọng là được tính sau khi dự án kết thúc. Điều đó khó chấp nhận được.",sếp tốt lương cao có macbook để sử dụng môi trường thoải mái mọi người thân thiện sếp tâm lý hiểu nhân viên thu nhập cao có nhiều cơ hội phát triển lương thưởng ngày nghĩ không rõ ràng trả lương vào ngày 15 hàng tháng là chậm so lương 15 ngày so với ngày làm việc dự án đa số nhỏ và bỏ qua công việc của phân tích nghiệp vụ nên sẽ rất vất vả vì tự phân tích tự làm mà thời gian thì có hạn lúc nào cũng hỏi xong chưa xong chưa không training không có sharing mang tiếng đi onsite nhưng thực ra là bán người cho một công ty thứ 3 để họ sử dụng làm thêm giờ được ngồi lại và đánh giá lại vì sao làm thêm giờ và quân trọng là được tính sau khi dự án kết thúc điều đó khó chấp nhận được,6,3,0,0,9,0.3333,sếp tốt lương macbook môi_trường thoải_mái người_thân_thiện sếp tâm_lý thu_nhập phát_triển lương_thưởng không rõ_ràng lương 15 hàng chậm lương 15 làm_việc dự_án đa_số bỏ_qua công_việc phân_tích nghiệp_vụ vất_vả phân_tích có_hạn xong xong không training không sharing tiếng đi onsite công_ty 3 quân_trọng dự_án kết_thúc chấp_nhận,Positive
230,Innotech Vietnam Corporation,March 2018,Môi trường làm việc tốt,"Văn phòng rộng rãi thoáng mát......................
Mọi thứ điều tốt...................................",Hiện tai không có vấn đề nào không hài lòng........,4,4,4,4,4,4,Yes,"Môi trường làm việc tốt . Văn phòng rộng rãi thoáng mát......................
Mọi thứ điều tốt................................... . Hiện tai không có vấn đề nào không hài lòng........",môi trường làm việc tốt văn phòng rộng rãi thoáng mát mọi thứ điều tốt hiện tai không có vấn đề nào không hài lòng,4,2,0,0,6,0.3333,môi_trường làm_việc tốt văn_phòng rộng_rãi thoáng mát tốt hiện_tai không không hài_lòng,Positive
230,Innotech Vietnam Corporation,January 2018,Không hài Lòng,giờ giất thoải mái không gò bó. Môi trường bình thường.,không hài lòng với chế độ OT của công ty vì không rõ ràng.,2,2,1,1,3,1,No,Không hài Lòng . giờ giất thoải mái không gò bó. Môi trường bình thường. . không hài lòng với chế độ OT của công ty vì không rõ ràng.,không hài lòng giờ giất thoải mái không gò bó môi trường bình thường không hài lòng với chế độ làm thêm giờ của công ty vì không rõ ràng,1,4,0,0,5,-0.6,không hài_lòng giất thoải_mái không gò_bó môi_trường bình_thường không hài_lòng chế_độ công_ty không rõ_ràng,Negative
230,Innotech Vietnam Corporation,August 2017,Có nhiều dự án để lựa chọn theo năng lực,"Có nhiều dự án lớn để lựa chọn phù hợp năng lực,salary tăng tốt nếu đạt performance dự án hoặc khách hàng.",Cuối năm thường hay áp lực về dự án và thỉnh thoảng phải OT trong một số ngày,4,4,4,4,4,3,Yes,"Có nhiều dự án để lựa chọn theo năng lực . Có nhiều dự án lớn để lựa chọn phù hợp năng lực,salary tăng tốt nếu đạt performance dự án hoặc khách hàng. . Cuối năm thường hay áp lực về dự án và thỉnh thoảng phải OT trong một số ngày",có nhiều dự án để lựa chọn theo năng lực có nhiều dự án lớn để lựa chọn phù hợp năng lực salary tăng tốt nếu đạt performance dự án hoặc khách hàng cuối năm thường cỏ khô áp lực về dự án và thỉnh thoảng phải làm thêm giờ trọng một số ngày,2,1,0,0,3,0.3333,dự_án lựa_chọn năng_lực dự_án lựa_chọn năng_lực salary tốt performance dự_án khách_hàng cỏ khô áp_lực dự_án giờ_trọng,Positive
230,Innotech Vietnam Corporation,August 2017,"Công ty lấy trụ sở lừa người xin việc rồi bán cv cho công ty khác, dạng Labo","Không thích gì cả. Công ty thiếu chuyên nghiệp, ăn không nói có","Tuyển dụng xong bán nhân viên lấy tiền, không chuyên nghiệp. Bắt nhân viên nói dối, hẹn không đúng giờ. Offer 1 đường làm 1 nẻo, cơ sở vật chất tồi. Làm 1 ngày nghỉ luôn. Sao It việc lại đăng thông tin mấy công ty nhảm nhí này, mất uy tín quá",1,1,1,1,1,1,No,"Công ty lấy trụ sở lừa người xin việc rồi bán cv cho công ty khác, dạng Labo . Không thích gì cả. Công ty thiếu chuyên nghiệp, ăn không nói có . Tuyển dụng xong bán nhân viên lấy tiền, không chuyên nghiệp. Bắt nhân viên nói dối, hẹn không đúng giờ. Offer 1 đường làm 1 nẻo, cơ sở vật chất tồi. Làm 1 ngày nghỉ luôn. Sao It việc lại đăng thông tin mấy công ty nhảm nhí này, mất uy tín quá",công ty lấy trụ sở lừa người xin việc rồi bán công việc cho công ty khác dạng labo không thích gì cả công ty thiếu chuyên nghiệp ăn không nói có tuyển dụng xong bán nhân viên lấy tiền không chuyên nghiệp bắt nhân viên nói dối hẹn không đúng giờ đề nghị việc làm 1 đường làm 1 nẻo cơ sở vật chất tồi làm 1 ngày nghỉ luôn sao nó việc lại đăng thông thiếc mấy công ty nhảm nhí này mất uy tín quá,2,5,0,0,7,-0.4286,công_ty trụ_sở lừa công_việc công_ty dạng labo không thích công_ty chuyên_nghiệp ăn_không tuyển_dụng xong tiền không chuyên_nghiệp bắt nói_dối hẹn không đề_nghị việc_làm 1 đường 1 nẻo cơ_sở_vật_chất tồi 1 nghỉ đăng_thông thiếc mấy công_ty nhảm_nhí uy_tín,Negative
230,Innotech Vietnam Corporation,June 2017,Môi trường thân thiện giúp đở lẫn nhau,"Môi trường làm việc thân thiện, không có áp lực nhiều, làm project dạng ERP nên có thể học hỏi nhiều.","Tuyển dụng xong bán nhân viên lấy tiền, không chuyên nghiệp. Bắt nhân viên nói dối, hẹn không đúng giờ. Offer 1 đường làm 1 nẻo, cơ sở vật chất tồi. Làm 1 ngày nghỉ luôn. Sao It việc lại đăng thông tin mấy công ty nhảm nhí này, mất uy tín quá",5,4,4,5,4,4,Yes,"Môi trường thân thiện giúp đở lẫn nhau . Môi trường làm việc thân thiện, không có áp lực nhiều, làm project dạng ERP nên có thể học hỏi nhiều. . Tuyển dụng xong bán nhân viên lấy tiền, không chuyên nghiệp. Bắt nhân viên nói dối, hẹn không đúng giờ. Offer 1 đường làm 1 nẻo, cơ sở vật chất tồi. Làm 1 ngày nghỉ luôn. Sao It việc lại đăng thông tin mấy công ty nhảm nhí này, mất uy tín quá",môi trường thân thiện giúp đở lẫn nhau môi trường làm việc thân thiện không có áp lực nhiều làm project dạng erp nên có thể học hỏi nhiều tuyển dụng xong bán nhân viên lấy tiền không chuyên nghiệp bắt nhân viên nói dối hẹn không đúng giờ đề nghị việc làm 1 đường làm 1 nẻo cơ sở vật chất tồi làm 1 ngày nghỉ luôn sao nó việc lại đăng thông thiếc mấy công ty nhảm nhí này mất uy tín quá,4,4,0,0,8,0.0,môi_trường thân_thiện giúp đở lẫn môi_trường làm_việc thân_thiện không áp_lực project dạng erp học_hỏi tuyển_dụng xong tiền không chuyên_nghiệp bắt nói_dối hẹn không đề_nghị việc_làm 1 đường 1 nẻo cơ_sở_vật_chất tồi 1 nghỉ đăng_thông thiếc mấy công_ty nhảm_nhí uy_tín,Positive
230,Innotech Vietnam Corporation,April 2017,Sếp tốt và tâm lý,"Sếp rất tâm lý và hoạch định plan rõ ràng, tạo điều kiện cho nhân viên phát triển. Office nhỏ vừa nhưng tạo cảm giác ấm áp như gia đình. Không chịu áp lực về thời gian làm việc miễn sao có hiệu quả là OK.
Hài lòng với OT","Thang máy đi chậm, VP lại ở lầu 6 nên mỗi lần di chuyển mất thời gian nhưng an ủi là view trên cao thì đẹp.",4,4,3,5,5,3,Yes,"Sếp tốt và tâm lý . Sếp rất tâm lý và hoạch định plan rõ ràng, tạo điều kiện cho nhân viên phát triển. Office nhỏ vừa nhưng tạo cảm giác ấm áp như gia đình. Không chịu áp lực về thời gian làm việc miễn sao có hiệu quả là OK.
Hài lòng với OT . Thang máy đi chậm, VP lại ở lầu 6 nên mỗi lần di chuyển mất thời gian nhưng an ủi là view trên cao thì đẹp.",sếp tốt và tâm lý sếp rất tâm lý và hoạch định kế hoạch rõ ràng tạo điều kiện cho nhân viên phát triển văn phòng nhỏ vừa nhưng tạo cảm giác ấm áp như gia đình không chịu áp lực về thời gian làm việc miễn sao có hiệu quả là ok hài lòng với làm thêm giờ thắng máy đi chậm vp lại ở lầu 6 nên mỗi lần di chuyển mất thời gian nhưng một ủi là lượt xem trên cao thì đẹp,6,3,0,0,9,0.3333,sếp tốt tâm_lý sếp tâm_lý hoạch_định kế_hoạch rõ_ràng phát_triển văn_phòng cảm_giác ấm_áp gia_đình không áp_lực làm_việc miễn_sao hiệu_quả ok hài_lòng thắng máy đi chậm vp lầu 6 di_chuyển một_ủi lượt đẹp,Positive
230,Innotech Vietnam Corporation,April 2017,Thích hợp cho nhân tài phát triển,"Là nơi mà không cần care về salary và bonus nếu làm tốt việc, không cần phải đòi hỏi hay yêu cầu nhưng vẫn nhận được payment xứng đáng. Đánh giá theo hiệu quả làm việc, không quan trọng bạn làm 8 tiếng hay 4 tiếng, chỉ cần thành quả mang về good là được.
Hài lòng với OT",Office cần cải thiện design vì hiện nay sơn tường màu trắng đã bẩn vài chỗ.,4,5,5,5,4,3,Yes,"Thích hợp cho nhân tài phát triển . Là nơi mà không cần care về salary và bonus nếu làm tốt việc, không cần phải đòi hỏi hay yêu cầu nhưng vẫn nhận được payment xứng đáng. Đánh giá theo hiệu quả làm việc, không quan trọng bạn làm 8 tiếng hay 4 tiếng, chỉ cần thành quả mang về good là được.
Hài lòng với OT . Office cần cải thiện design vì hiện nay sơn tường màu trắng đã bẩn vài chỗ.",thích hợp cho nhân tài phát triển là nơi mà không cần quan tâm về salary và tă ng kem nếu làm tốt việc không cần phải đòi hỏi cỏ khô yêu cầu nhưng vẫn nhận được payment xứng đáng đánh giá theo hiệu quả làm việc không quân trọng bạn làm 8 tiếng cỏ khô 4 tiếng chỉ cần thành quả mang về tốt là được hài lòng với làm thêm giờ văn phòng cần cải thiện thiết kế vì hiện nay sơn tường màu trắng đã bẩn vài chỗ,6,1,0,0,7,0.7143,thích_hợp nhân_tài phát_triển không salary tă ng kem tốt không đòi_hỏi cỏ khô payment xứng_đáng hiệu_quả làm_việc không_quân trọng_bạn 8 tiếng cỏ khô 4 tiếng thành_quả tốt hài_lòng văn_phòng cải_thiện thiết_kế sơn tường màu trắng bẩn chỗ,Positive
230,Innotech Vietnam Corporation,April 2017,Lương tăng vèo vèo,"Lương + Commission xứng đáng
Thời gian working không gò bó
Công ty nhỏ nhưng mô hình chuyên nghiệp, sẵn sàng payment xứng đáng cho nhân viên. Lương tăng và thay đổi liên tục sau mỗi dự án, bonus hấp dẫn. Nhân viên teamwork khá tốt, cùng phấn đấu để win dự án.
Hài lòng với OT",Vào dự án thì OT hơi nhiều nhưng được payment OT và bonus đầy đủ.,4,5,4,5,5,4,Yes,"Lương tăng vèo vèo . Lương + Commission xứng đáng
Thời gian working không gò bó
Công ty nhỏ nhưng mô hình chuyên nghiệp, sẵn sàng payment xứng đáng cho nhân viên. Lương tăng và thay đổi liên tục sau mỗi dự án, bonus hấp dẫn. Nhân viên teamwork khá tốt, cùng phấn đấu để win dự án.
Hài lòng với OT . Vào dự án thì OT hơi nhiều nhưng được payment OT và bonus đầy đủ.",lương tăng vèo vèo lương commission xứng đáng thời gian working không gò bó công ty nhỏ nhưng mô hình chuyên nghiệp sẵn sàng payment xứng đáng cho nhân viên lương tăng và thay đổi liên tục sau mỗi dự án tă ng kem hấp dẫn nhân viên teamwork khá tốt cùng phấn đấu để thắng lợi dự án hài lòng với làm thêm giờ vào dự án thì làm thêm giờ hơi nhiều nhưng được payment làm thêm giờ và tă ng kem đầy đủ,7,3,0,0,10,0.4,lương lương_commission xứng_đáng working không gò_bó công_ty mô_hình chuyên_nghiệp sẵn_sàng payment xứng_đáng lương liên_tục dự_án tă ng kem hấp_dẫn teamwork tốt phấn_đấu thắng_lợi dự_án hài_lòng dự_án hơi payment tă ng kem đầy_đủ,Positive
230,Innotech Vietnam Corporation,April 2017,Professional Company,"- Friendly environment
- Professional working style
- Teamwork",- Needing improve the english skill and communication,4,4,4,4,4,4,Yes,"Professional Company . - Friendly environment
- Professional working style
- Teamwork . - Needing improve the english skill and communication",chuyên nghiệp công ty thân thiện environment chuyên nghiệp working phong cách teamwork needing improve các tiếng anh skill và communication,3,0,0,0,3,1.0,chuyên_nghiệp công_ty thân_thiện environment chuyên_nghiệp working phong_cách teamwork needing improve tiếng skill communication,Positive
230,Innotech Vietnam Corporation,April 2017,Văn phòng toàn dùng hàng Apple,"Môi trường năng động, cơ hội onsite Nhật và thăng tiến cao.
Văn phòng làm việc được ""trang trí"" toàn hàng Apple, đúng chuẩn công ty công nghệ.",Họp và báo cáo nhiều gây mất thời gian nên giảm bớt các việc này.,4,4,4,4,5,5,Yes,"Văn phòng toàn dùng hàng Apple . Môi trường năng động, cơ hội onsite Nhật và thăng tiến cao.
Văn phòng làm việc được ""trang trí"" toàn hàng Apple, đúng chuẩn công ty công nghệ. . Họp và báo cáo nhiều gây mất thời gian nên giảm bớt các việc này.",văn phòng toàn dùng hàng táo môi trường năng động cơ hội onsite nhật và thăng tiến cao văn phòng làm việc được trang trí toàn hàng apple đúng chuẩn công ty công nghệ họp và báo cáo nhiều gây mất thời gian nên giảm bớt các việc này,2,1,0,0,3,0.3333,văn_phòng toàn hàng táo môi_trường năng_động_cơ_hội onsite_nhật thăng_tiến văn_phòng làm_việc trang_trí toàn hàng apple chuẩn công_ty công_nghệ họp báo_cáo bớt,Positive
230,Innotech Vietnam Corporation,March 2017,Good company,"- Friendly environment
- Comfortable when working
- Everybody often work together.","- Needing improve english skill, estimation the task in project",4,4,4,4,4,4,Yes,"Good company . - Friendly environment
- Comfortable when working
- Everybody often work together. . - Needing improve english skill, estimation the task in project",tốt công ty thân thiện environment thoải mái khi nào working mọi người often công việc together needing improve tiếng anh skill estimation các task in project,3,0,0,0,3,1.0,tốt công_ty thân_thiện environment thoải_mái working often công_việc together needing improve tiếng skill estimation task in project,Positive
230,Innotech Vietnam Corporation,March 2017,Nhân viên mới đều được cấp macbook,"- Được cấp MacBook mới, thuong xuyên duoc update công nghệ mới , duoc tự do học hỏi thăng tiến, không phải lo sợ cấp trên ""dìm"", mới có 1 nam mà salary tang gấp doi lalala","- Needing improve english skill, estimation the task in project",4,4,5,4,3,3,Yes,"Nhân viên mới đều được cấp macbook . - Được cấp MacBook mới, thuong xuyên duoc update công nghệ mới , duoc tự do học hỏi thăng tiến, không phải lo sợ cấp trên ""dìm"", mới có 1 nam mà salary tang gấp doi lalala . - Needing improve english skill, estimation the task in project",nhân viên mới đều được cấp macbook được cấp macbook mới thường xuyên duoc cập nhật công nghệ mới duoc tự làm học hỏi thăng tiến không phải lo sợ cấp trên dìm mới có 1 nam mà salary tang gấp doi lalala needing improve tiếng anh skill estimation các task in project,2,0,0,0,2,1.0,macbook macbook thường_xuyên duoc cập_nhật công_nghệ duoc học_hỏi thăng_tiến không lo_sợ dìm 1 nam salary_tang gấp doi lalala needing improve tiếng skill estimation task in project,Positive
230,Innotech Vietnam Corporation,March 2017,"""GOOD COMPANY""","Công ty cung cấp những phần mềm rất tốt, đáp ứng nhu cầu thị hiếu người tiêu dùng. Môi trường làm việc năng động, đúng giờ và uy tín tạo nên tính chuyên nghiệp trong công việc cũng như người lao động","- Needing improve english skill, estimation the task in project",4,4,4,5,4,4,Yes,"""GOOD COMPANY"" . Công ty cung cấp những phần mềm rất tốt, đáp ứng nhu cầu thị hiếu người tiêu dùng. Môi trường làm việc năng động, đúng giờ và uy tín tạo nên tính chuyên nghiệp trong công việc cũng như người lao động . - Needing improve english skill, estimation the task in project",good company công ty cung cấp những phần mềm rất tốt đáp ứng nhu cầu thị hiếu người tiêu dùng môi trường làm việc năng động đúng giờ và uy tín tạo nên tính chuyên nghiệp trọng công việc cũng như người lào động needing improve tiếng anh skill estimation các task in project,5,0,0,0,5,1.0,good company công_ty phần_mềm tốt đáp_ứng nhu_cầu thị_hiếu tiêu_dùng môi_trường làm_việc năng_động uy_tín chuyên_nghiệp_trọng công_việc lào_động needing improve tiếng skill estimation task in project,Positive
230,Innotech Vietnam Corporation,February 2017,Môi trường không đáng tin cậy,Không có thích điều gì ở công ty này. Hãy cân nhắc khi nộp đơn.,"1/ Sếp không thích nhân viên làm việc nhanh, đúng giờ, đúng deadline. Cho dù bạn làm xong, ra về đúng giờ đồng nghĩa với bạn là kẻ vô dụng
2/ Bóc lột, OT suốt đêm tới 1-2h sáng vẫn không có lương. Bạn từ chối đồng nghĩa với bạn là kẻ vô dụng.
3/ Leader giao task không giao documents, bảo tự xoay sở.",1,2,1,1,1,2,No,"Môi trường không đáng tin cậy . Không có thích điều gì ở công ty này. Hãy cân nhắc khi nộp đơn. . 1/ Sếp không thích nhân viên làm việc nhanh, đúng giờ, đúng deadline. Cho dù bạn làm xong, ra về đúng giờ đồng nghĩa với bạn là kẻ vô dụng
2/ Bóc lột, OT suốt đêm tới 1-2h sáng vẫn không có lương. Bạn từ chối đồng nghĩa với bạn là kẻ vô dụng.
3/ Leader giao task không giao documents, bảo tự xoay sở.",môi trường không đáng thiếc cậy không có thích điều gì ở công ty này hãy cân nhắc khi nộp đơn 1 sếp không thích nhân viên làm việc nhanh đúng giờ đúng deadline cho dù bạn làm xong ra về đúng giờ đồng nghĩa với bạn là kẻ vô dụng 2 bóc lột làm thêm giờ suốt đêm tới 1 2h sáng vẫn không có lương bạn từ chối đồng nghĩa với bạn là kẻ vô dụng 3 leader giao task không giao documents bảo tự xoay sở,1,4,0,0,5,-0.6,môi_trường không thiếc_cậy không thích công_ty cân_nhắc nộp đơn 1 sếp không thích làm_việc deadline cho_dù xong đồng_nghĩa kẻ vô_dụng 2 bóc_lột suốt đêm 1 2 h không lương từ_chối đồng_nghĩa kẻ vô_dụng 3 leader giao task không giao_documents bảo xoay sở,Negative
233,Intratech Corp,October 2019,"Sếp tốt, nhân viên thân thiện, vui vẻ. Tích cực trong công việc.","Môi trường làm việc thoải mái, không gian yên tĩnh thích hợp cho các lập trình viên.
Môi trường tốt khiến cho tôi luôn có tư tưởng tốt.",Không có điều gì khiến tôi phải không thích. Tất cả mọi thứ đều rất tốt!!,5,4,4,5,5,5,Yes,"Sếp tốt, nhân viên thân thiện, vui vẻ. Tích cực trong công việc. . Môi trường làm việc thoải mái, không gian yên tĩnh thích hợp cho các lập trình viên.
Môi trường tốt khiến cho tôi luôn có tư tưởng tốt. . Không có điều gì khiến tôi phải không thích. Tất cả mọi thứ đều rất tốt!!",sếp tốt nhân viên thân thiện vui vẻ tích cực trọng công việc môi trường làm việc thoải mái không gian yên tĩnh thích hợp cho các lập trình viên môi trường tốt khiến cho tôi luôn có tư tưởng tốt không có điều gì khiến tôi phải không thích tất cả mọi thứ đều rất tốt,10,2,0,0,12,0.6667,sếp tốt thân_thiện vui_vẻ tích_cực_trọng công_việc môi_trường làm_việc thoải_mái không_gian yên_tĩnh thích_hợp lập_trình_viên môi_trường tốt tư_tưởng tốt không không thích tốt,Positive
